current_time,Pressure,Tempereture
2024-08-11 09:58:01,976.12,35.29
2024-08-11 09:58:11,976.05,35.46
2024-08-11 09:58:21,975.94,35.49
2024-08-11 09:58:31,976.04,35.59
2024-08-11 09:58:41,976.05,35.47
2024-08-11 09:58:52,976.03,35.41
2024-08-11 09:59:02,975.78,35.44
2024-08-11 09:59:12,975.92,35.64
2024-08-11 09:59:22,976.01,35.59
2024-08-11 09:59:32,975.59,35.47
2024-08-11 09:59:43,975.53,35.73
2024-08-11 09:59:53,975.45,35.76
2024-08-11 10:00:03,975.25,35.82
2024-08-11 10:00:13,975.30,35.89
2024-08-11 10:00:23,975.54,35.88
2024-08-11 10:00:33,975.83,35.74
2024-08-11 10:00:44,976.31,35.54
2024-08-11 10:00:54,976.75,35.29
2024-08-11 10:01:04,977.08,35.02
2024-08-11 10:01:14,977.15,34.86
2024-08-11 10:01:24,976.80,34.81
2024-08-11 10:01:35,976.42,35.03
2024-08-11 10:01:45,976.18,35.27
2024-08-11 10:01:55,976.39,35.36
2024-08-11 10:02:05,977.12,35.18
2024-08-11 10:02:15,977.24,34.73
2024-08-11 10:02:26,977.17,34.69
2024-08-11 10:02:36,976.88,34.80
2024-08-11 10:02:46,976.54,34.99
2024-08-11 10:02:56,976.25,35.17
2024-08-11 10:03:06,976.09,35.33
2024-08-11 10:03:17,975.94,35.50
2024-08-11 10:03:27,976.08,35.48
2024-08-11 10:03:37,975.94,35.43
2024-08-11 10:03:47,975.96,35.53
2024-08-11 10:03:57,976.21,35.48
2024-08-11 10:04:07,976.39,35.35
2024-08-11 10:04:18,976.59,35.23
2024-08-11 10:04:28,976.36,35.09
2024-08-11 10:04:38,976.13,35.26
2024-08-11 10:04:48,975.78,35.41
2024-08-11 10:04:58,976.09,35.63
2024-08-11 10:05:08,975.89,35.40
2024-08-11 10:05:19,975.75,35.52
2024-08-11 10:05:29,975.70,35.65
2024-08-11 10:05:39,975.78,35.67
2024-08-11 10:05:49,976.36,35.62
2024-08-11 10:05:59,976.43,35.26
2024-08-11 10:06:10,976.10,35.24
2024-08-11 10:06:20,975.76,35.42
2024-08-11 10:06:30,975.68,35.65
2024-08-11 10:06:40,975.78,35.71
2024-08-11 10:06:50,975.49,35.63
2024-08-11 10:07:00,975.28,35.80
2024-08-11 10:07:11,975.29,35.94
2024-08-11 10:07:21,975.35,35.92
2024-08-11 10:07:31,976.00,35.91
2024-08-11 10:07:41,976.02,35.49
2024-08-11 10:07:51,975.83,35.50
2024-08-11 10:08:02,975.78,35.66
2024-08-11 10:08:12,976.14,35.61
2024-08-11 10:08:22,975.97,35.41
2024-08-11 10:08:32,975.82,35.59
2024-08-11 10:08:42,975.93,35.60
2024-08-11 10:08:52,976.15,35.55
2024-08-11 10:09:03,975.84,35.41
2024-08-11 10:09:13,975.65,35.64
2024-08-11 10:09:23,975.78,35.73
2024-08-11 10:09:33,976.11,35.65
2024-08-11 10:09:43,976.11,35.42
2024-08-11 10:09:53,975.73,35.43
2024-08-11 10:10:04,975.59,35.68
2024-08-11 10:10:14,975.59,35.74
2024-08-11 10:10:24,975.53,35.72
2024-08-11 10:10:34,975.42,35.76
2024-08-11 10:10:44,975.52,35.84
2024-08-11 10:10:55,975.11,35.81
2024-08-11 10:11:05,975.09,36.02
2024-08-11 10:11:15,975.52,36.06
2024-08-11 10:11:25,975.61,35.78
2024-08-11 10:11:35,975.26,35.74
2024-08-11 10:11:45,975.19,35.91
2024-08-11 10:11:56,975.10,35.94
2024-08-11 10:12:06,975.51,35.98
2024-08-11 10:12:16,976.21,35.72
2024-08-11 10:12:26,976.50,35.32
2024-08-11 10:12:36,976.38,35.15
2024-08-11 10:12:46,976.35,35.21
2024-08-11 10:12:57,976.21,35.28
2024-08-11 10:13:07,976.13,35.27
2024-08-11 10:13:17,975.89,35.41
2024-08-11 10:13:27,975.77,35.56
2024-08-11 10:13:37,975.87,35.58
2024-08-11 10:13:47,975.99,35.55
2024-08-11 10:13:58,976.54,35.47
2024-08-11 10:14:08,976.66,35.12
2024-08-11 10:14:18,976.39,35.05
2024-08-11 10:14:28,976.67,35.26
2024-08-11 10:14:38,976.83,35.01
2024-08-11 10:14:49,976.70,34.97
2024-08-11 10:14:59,976.56,35.01
2024-08-11 10:15:09,976.49,35.15
2024-08-11 10:15:19,976.52,35.15
2024-08-11 10:15:29,976.14,35.17
2024-08-11 10:15:40,976.16,35.43
2024-08-11 10:15:50,975.87,35.38
2024-08-11 10:16:00,975.85,35.57
2024-08-11 10:16:10,975.77,35.56
2024-08-11 10:16:20,975.55,35.57
2024-08-11 10:16:30,975.34,35.72
2024-08-11 10:16:41,975.38,35.86
2024-08-11 10:16:51,975.77,35.82
2024-08-11 10:17:01,975.96,35.57
2024-08-11 10:31:25,979.72,23.80
2024-08-11 10:31:35,979.68,33.55
2024-08-11 10:31:45,980.33,33.06
2024-08-11 10:32:11,983.42,23.80
2024-08-11 10:32:21,983.31,31.17
2024-08-11 10:32:31,982.49,30.91
2024-08-11 10:32:42,980.47,31.51
2024-08-11 10:32:52,979.41,32.73
2024-08-11 10:33:02,978.33,33.38
2024-08-11 10:33:12,977.65,34.00
2024-08-11 10:33:22,977.15,34.36
2024-08-11 10:33:33,976.65,34.67
2024-08-11 10:33:43,976.29,34.97
2024-08-11 10:33:53,976.30,35.20
2024-08-11 10:34:03,976.19,35.19
2024-08-11 10:34:13,976.02,35.23
2024-08-11 10:34:24,975.85,35.32
2024-08-11 10:34:34,975.86,35.46
2024-08-11 10:34:44,975.64,35.47
2024-08-11 10:34:54,975.39,35.56
2024-08-11 10:35:04,975.15,35.72
2024-08-11 10:35:15,975.27,35.85
2024-08-11 10:35:25,975.42,35.77
2024-08-11 10:35:35,975.37,35.69
2024-08-11 10:35:45,975.70,35.73
2024-08-11 10:35:55,976.10,35.48
2024-08-11 10:36:06,976.31,35.31
2024-08-11 10:36:16,976.19,35.17
2024-08-11 10:36:26,976.13,35.23
2024-08-11 10:36:36,976.01,35.29
2024-08-11 10:36:46,975.93,35.31
2024-08-11 10:36:56,975.75,35.44
2024-08-11 10:37:07,975.77,35.50
2024-08-11 10:37:17,975.56,35.49
2024-08-11 10:37:27,975.38,35.61
2024-08-11 10:37:37,975.23,35.74
2024-08-11 10:37:47,975.20,35.81
2024-08-11 10:37:58,975.25,35.79
2024-08-11 10:38:08,975.12,35.74
2024-08-11 10:38:18,974.92,35.87
2024-08-11 10:38:28,974.99,35.99
2024-08-11 10:38:38,974.94,35.95
2024-08-11 10:38:48,974.96,35.99
2024-08-11 10:38:59,974.80,35.97
2024-08-11 10:39:09,975.06,36.02
2024-08-11 10:39:19,975.19,35.85
2024-08-11 10:39:29,975.28,35.81
2024-08-11 10:39:39,975.45,35.74
2024-08-11 10:39:49,975.43,35.64
2024-08-11 10:40:00,975.54,35.66
2024-08-11 10:40:10,975.57,35.60
2024-08-11 10:40:20,975.58,35.54
2024-08-11 10:40:30,975.53,35.53
2024-08-11 10:40:40,975.55,35.61
2024-08-11 10:40:50,975.65,35.61
2024-08-11 10:41:01,975.88,35.53
2024-08-11 10:41:11,975.92,35.39
2024-08-11 10:41:21,976.06,35.36
2024-08-11 10:41:31,975.96,35.27
2024-08-11 10:41:41,975.60,35.36
2024-08-11 10:41:52,975.49,35.59
2024-08-11 10:42:02,975.49,35.60
2024-08-11 10:42:12,975.52,35.63
2024-08-11 10:42:22,975.41,35.61
2024-08-11 10:42:32,975.35,35.66
2024-08-11 10:42:43,975.18,35.71
2024-08-11 10:42:53,975.03,35.79
2024-08-11 10:43:03,975.13,35.91
2024-08-11 10:43:13,975.27,35.86
2024-08-11 10:43:23,975.20,35.74
2024-08-11 10:43:34,975.14,35.78
2024-08-11 10:43:44,975.14,35.83
2024-08-11 10:43:54,975.12,35.80
2024-08-11 10:44:04,975.31,35.79
2024-08-11 10:44:14,975.37,35.71
2024-08-11 10:44:24,975.18,35.67
2024-08-11 10:44:35,974.95,35.78
2024-08-11 10:44:45,974.72,35.94
2024-08-11 10:44:55,974.70,36.10
2024-08-11 10:45:05,974.78,36.11
2024-08-11 10:45:15,974.68,36.05
2024-08-11 10:45:25,974.65,36.09
2024-08-11 10:45:36,974.37,36.14
2024-08-11 10:45:46,974.25,36.27
2024-08-11 10:45:56,973.80,36.37
2024-08-11 10:46:06,973.58,36.64
2024-08-11 10:46:17,973.98,36.75
2024-08-11 10:46:27,974.14,36.55
2024-08-11 10:46:37,974.23,36.44
2024-08-11 10:46:47,974.70,36.37
2024-08-11 10:46:57,974.86,36.11
2024-08-11 10:47:08,974.85,36.01
2024-08-11 10:47:18,974.77,36.00
2024-08-11 10:47:28,974.90,36.04
2024-08-11 10:47:38,975.27,35.92
2024-08-11 10:47:48,975.26,35.74
2024-08-11 10:47:58,975.48,35.74
2024-08-11 10:48:09,975.60,35.60
2024-08-11 10:48:19,975.58,35.56
2024-08-11 10:48:29,975.83,35.51
2024-08-11 10:48:39,975.84,35.35
2024-08-11 10:48:49,975.68,35.36
2024-08-11 10:49:00,975.53,35.50
2024-08-11 10:49:10,975.49,35.62
2024-08-11 10:49:20,975.68,35.60
2024-08-11 10:49:30,975.45,35.47
2024-08-11 10:49:40,975.38,35.63
2024-08-11 10:49:50,975.51,35.64
2024-08-11 10:50:01,975.61,35.54
2024-08-11 10:50:11,975.53,35.51
2024-08-11 10:50:21,975.41,35.59
2024-08-11 10:50:31,975.21,35.68
2024-08-11 10:50:41,975.20,35.79
2024-08-11 10:50:52,975.42,35.73
2024-08-11 10:51:02,975.38,35.63
2024-08-11 10:51:12,974.94,35.68
2024-08-11 10:51:22,974.53,35.92
2024-08-11 10:51:32,974.34,36.16
2024-08-11 10:51:43,974.14,36.27
2024-08-11 10:51:53,974.07,36.41
2024-08-11 10:52:03,974.42,36.44
2024-08-11 10:52:13,974.72,36.21
2024-08-11 10:52:23,974.85,36.02
2024-08-11 10:52:34,974.86,35.93
2024-08-11 10:52:44,974.60,35.99
2024-08-11 10:52:54,974.73,36.12
2024-08-11 10:53:04,974.55,36.03
2024-08-11 10:53:14,974.65,36.10
2024-08-11 10:53:24,974.79,36.04
2024-08-11 10:53:35,974.69,35.98
2024-08-11 10:53:45,975.20,36.03
2024-08-11 10:53:55,975.81,35.63
2024-08-11 10:54:05,976.28,35.33
2024-08-11 10:54:15,976.69,35.06
2024-08-11 10:54:26,977.05,34.77
2024-08-11 10:54:36,977.12,34.60
2024-08-11 10:54:46,976.86,34.52
2024-08-11 10:54:56,977.06,34.72
2024-08-11 10:55:07,976.87,34.66
2024-08-11 10:55:17,976.18,34.80
