File1,File2,Similarity
HOout-coutermeasure4issues.csv,HCout-coutermeasure4issues.csv,0.4103032189316785
Soutp-coutermeasure4issues.csv,Soutp-actionitems_planandtarget.csv,0.31645363408521304
Coutp-coutermeasure4issues.csv,HCout-coutermeasure4issues.csv,0.3562304115234587
HOout-risks.csv,HCout-risks.csv,0.38195564014529537
